fid,GRID_CODE,DATA_INCEN,CODI_FINAL,MUNICIPI,XMIN,XMAX,YMIN,YMAX,ANY,AREA
"446","2",23/06/16,"2016250032",Vallbona de les Monges,1.11674168162,1.13713470047,41.5085392388,41.5305,"2016",1.00889999999986
"447","2",13/08/03,"2003080293",Tordera,2.70246185268,2.75535046583,41.7198824138,41.7731,"2003",10.0762813217176
"448","2",10/04/05,"2005430129",Cunit,1.63010435564,1.63920244951,41.2040513966,41.2139,"2005",0.262500810753113
"449","2",18/07/89,B89040019,SANT QUIRZE DEL VALLÈS,2.05089853221,2.05752064585,41.5335530743,41.5399,"1989",0.164375506618999
"450","2",10/07/93,"934300075",El Perelló,0.65216062426,0.7074475742,40.8471949054,40.8631,"1993",9.52652962293018
"451","2",06/04/94,"2594900",Tarrés,1.04329020375,1.05631189117,41.4309183251,41.4397,"1994",0.439376367417902
"452","2",20/03/05,"2005250063",Les Valls d'Aguilar,1.33191372789,1.34048482762,42.2919563595,42.2978,"2005",0.210625641587622
"453","2",24/01/09,"2009430123",Bonastre,1.45362077164,1.46925285996,41.2215110538,41.228,"2009",0.40698828481876
"454","2",11/08/94,"894418",Barcelona,2.13191422397,2.1381963006,41.4195305858,41.4247,"1994",0.120625379888273
"455","2",05/02/04,"2004250003",Naut Aran,0.82889356432,0.84122753537,42.7044226834,42.7121,"2004",0.32320098266929
"456","2",21/06/02,"2002250100",Vilanova de l'Aguda,1.26741936637,1.2778319101,41.9450122363,41.9537,"2002",0.284375872204658
"457","2",04/07/94,"894550",Canyelles,1.70859561157,1.77708957052,41.2765629788,41.3349,"1994",11.5272356874896
"458","2",08/03/15,"2015250081",LES,0.70403261607,0.71189534216,42.8228850311,42.8282,"2015",0.206875000000177
"459","2",22/06/17,"2017080073",Sant Fruitós de Bages,1.85895281378,1.87206775473,41.7340183538,41.7593,"2017",1.04906681298913
"460","2",04/03/1993,"932500006",La Vall de Boí,0.84150540465,0.86262853095,42.5225705002,42.5333,"1993",0.824377551154333
"461","2",08/07/17,"2017250052",Oliola,1.11070270144,1.14612932273,41.8798452613,41.8884,"2017",0.668656806180618
"462","2",13/08/01,"2001170129",Vilopriu,2.96727317736,2.98027581707,42.0998044144,42.1066,"2001",0.286250892142576
"463","2",02/07/06,"2006080075",Argençola,1.42756250355,1.43638047248,41.6040537542,41.6194,"2006",0.608751865611174
"464","2",05/02/99,"1999080011",Isòvol,1.80777678217,1.81357045885,42.3723882918,42.3755,"1999",0.098750304943433
"465","2",12/07/03,"2003430039",Senan,1.02623783701,1.04505169009,41.4778427346,41.4882,"2003",0.719377217418005
"466","2",23/06/06,"2006080048",Sant Antoni de Vilamajor,2.41665906005,2.42147161863,41.6619367489,41.6682,"2006",0.155625484196664
"467","2",21/08/1993,"931700058",Santa Cristina d'Aro,2.9305354401,2.93746551747,41.8175404718,41.8232,"1993",0.196875608123801
"468","2",20/12/98,"1998430175",la Sènia,0.2694060987,0.28232582288,40.6474259257,40.6577,"1998",0.443401362665577
"469","2",13/05/07,"2007250092",Almenar,0.58566794416,0.59300633946,41.801324973,41.8074,"2007",0.110727591166281
"470","2",04/07/94,"894329",St Feliu Codines,2.16382833884,2.20694577097,41.6759034188,41.6976,"1994",2.75749704918885
"471","2",04/07/89,G89010008,PALAMÓS,3.11467445451,3.12103216102,41.8769167657,41.8816,"1989",0.154736479805862
"472","2",27/07/17,"2017430101",Tivenys,0.57275796694,0.58593978734,40.913770111,40.9299,"2017",1.2315999999999
"473","2",09/06/15,"2015430116",FALSET,0.81026038824,0.81708774074,41.1744772664,41.181,"2015",0.244484236944542
"474","2",19/09/94,"4394237",Mas de Barberans,0.33600652809,0.36188664527,40.7106553661,40.7297,"1994",1.15437859169447
"475","2",07/04/94,"894074",Subirats,1.81130980241,1.8282165495,41.4051936048,41.4182,"1994",1.0375031802331
"476","2",12/07/07,"2007080057",Sallent,1.91313416391,1.92381329347,41.8741227228,41.8969,"2007",1.31937908764179
"477","2",01/08/01,"2001250055",Vinaixa,0.95432024788,0.97888241933,41.4575465485,41.4788,"2001",1.04500322275071
"478","2",30/06/94,"894216",Mura,1.99063720382,1.99762890625,41.708874656,41.7163,"1994",0.225625698443225
"479","2",30/04/05,"2005250088",Castelldans,0.72256506799,0.73274683116,41.4831648481,41.4901,"2005",0.305000935580132
"480","2",08/07/17,"2017250053",Biosca,1.37155157868,1.38106973296,41.8802903416,41.8845,"2017",0.158631184914662
"481","2",21/03/92,"922500024",Alins,1.26060890793,1.27136203432,42.5514999626,42.5603,"1992",0.485626501401504
"482","2",22/07/93,"931700042",El Port de la Selva,3.23451920837,3.27520296287,42.2917205122,42.3247,"1993",4.83481493084066
"483","2",17/06/13,"2013250072",Alfarràs,0.55821660448,0.5675150913,41.8351884091,41.8435,"2013",0.18775579442202
"484","2",04/07/94,"894228",Castellterçol,2.10305100122,2.11142360197,41.739546798,41.7517,"1994",0.396001220874239
"485","2",31/07/89,B89003034,FONT-RUBà,1.61219606845,1.6234417775,41.4473810089,41.4579,"1989",0.434701347919061
"486","2",21/08/91,T91037005,Horta de Sant Joan,0.35161647354,0.37543845538,40.9622147905,40.9769,"1991",1.48860463433941
"487","2",06/01/12,"2012430138",Amposta,0.57278972142,0.57784382738,40.6609352712,40.6665,"2012",0.100025776950382
"488","2",31/07/94,"894324",Avinyó,1.98225363628,1.99191273675,41.8801104319,41.8907,"1994",0.349201072071081
"489","2",15/11/04,"2004430113",Ulldecona,0.51080368913,0.52512829767,40.5985676536,40.609,"2004",0.569376786533789
"490","2",08/04/94,"4394068",Amposta,0.54917794151,0.56058037223,40.6639452967,40.6724,"1994",0.297500926932007
"491","2",14/06/09,"2009250055",Balaguer,0.72920393547,0.75724896157,41.7554543646,41.7843,"2009",3.11968064671248
"492","2",02/08/94,"894333",Avinyonet del Penedès,1.7888667473,1.79428319741,41.3558943231,41.3633,"1994",0.285000886746581
"493","2",27/06/12,"2012430140",Cabacés,0.75012021918,0.77358866907,41.2345414041,41.2454,"2012",1.15946753609912
